review_title,review_body
Modern Shopping Centre ,"Connected to a busy subway. lots of eatery, a supermarket and fashion shops. There is a Art centre too."
I was very pleased in this facility.,"Very nicely situated shopping mall having Sheraton hotel. I stayed in the hotel for few days to spend family vacation. It has many choices of food and shopping. Just across the road, variety of Korean foods and drinks are available. Subway green-line is available just few steps away. Very convenient."
A wet day at the cube,"A wonderful two hours with friends from Dublin on a wet autumn day. Our third visit, their first. A unique experience - quirky, interesting, fun. A must is a visit to the toilets. $12 entrance included wine tasting on the top floor with views over the vineyards. Friendly,knowledgable staff"
Extraordinary experience ,Very modern and trendy with lots of shops and fantastic food court with live cooking. We chose the running sushi and it was great!
Bit of everything,"I would say this place has the best shopping in Seoul. With HnM, Stradivarius, Zara and more. There's not too much in the way of men's fashion here though. NBot too many choices as far as dining goes, sadly, but there's enough. n"
Great Place to Shop,"Basically, all those retails/branded chainstores are in this place. Hyundai department store always have good promo on. Tax Refund service is located at Level 3, you may proceed to the Glocal Tax Free kiosk outside of the tax refund service counter (with your passport and credit card ready) after getting all your receipts combined into the tax refund receipt."
Nice Rooms & Great Views,"Would I stay here again? YES.-The rooms are large, clean and modern and the views are spectacular.-There's the subway station & mall downstairs with supermarkets, food hall etc.The hotel has a few quirks though.-The lobby is on the 41st floor. This is a tourist outing hot spot stop for non hotel guest, so the express lifts are very slow and the lobby is noisy and hectic. I couldn't get a seat a the bar because it was full of non-guest.-F&B is limited to the buffet, no Korean restaurant."
convenient,"hard to communicate in English, most of the staff only able to speak korea only. the closest shopping near to hotel"
High end little mal,Initially we came here to bring our 4years boy to visit pororo park. But its close now!!!There's a hype little shopping mal named hyundai shopping mall within d'cube city. Its a small but stylish shopping mal. Theres food court on the lower floor. But the price is slightly expensiveIf you leave the area its worth to visit the shopping mal. If you leave far its not worthed to make a trip here!
Short stop over.,"Great location , really good food court in mall attached to the hotel , cafes great gym on 28 the floor unbelievable view.Really accessible to all services , very good little restaurants all around . It is a practical comfortable hotel , very nice rooms and clean can't say anything negative . One thing you have to switch elevator and sometimes the wait is a little more that what I am accustomed for that type of hotel . Nothing to dwell on .Very nice staff ."
A Great Mall!,"I love shopping at D-Cube and eating at the food court! It's conveniently connected to the subway and they offer variety of restaurants and stores like Zara, Bershka, Mac makeup store, Uniqlo and other Korean brand stores. I love hanging out here and meet with friends. There are great restaurants on the upper floors! Anyone visiting Seoul should check this place out. "
Pororo park is CLOSE,I went today and by my surprise this park is close.Now is another play are but not pororo related.A pitty because my kids was so excited with the comments and pictures about pororo and we found a nice play area but no pororo thematic and for toddlers 
Very nice foodcourt,we really enjoyed the sushi conveyor from the basement food court. The staff was courteous and friendly and was quick to assist in warming up certain sushi items. We visit twice in our 3 days in Seoul.
Feels like home,"This mall is different from any other malls that I have visit in Seoul. The moment I step into this mall, I feels like I'm back home in Singapore. There are many small little stores in this mall which has the same layout as our shopping mall. Although is called a department store but is like a shopping mall to me. Best of all, they close at 10pm whereby some of the department stores in town close at 8pm. Although is out of Seoul city area, it is still worth to travel down to do some shopping over there. "
D Cube City Pororo Park CLOSED,"Ask concierge for directions and they advised that it has closed, there is another indoor park next to Sheraton called KoKomo where my 6 year old had a good time"
Holiday at seoul,"My second time at D-cube city centre hotel Sheraton and it was a night stop. This time round I do find that it is a very beautiful hotel . Convience of shopping centre, food courts n a train station right below. As I had review before the inconvience of having the lobby on the 41st floor and having to change lifts on certain floors to go to the shops. It is very clean, beautiful decor and the staff are very polite , friendly and helpful, I will be staying another nite soon. The things sold there are different from Myeondong n Dondemuan but can always take the train about half an hour. I would rate it a 5 star if I do not have to change lifts! "
Best for food...shopping is just mainstream,"I was staying just within the mall complex...great for transportation, as the metro is below and once you figured out the metro line system, this is actually a good spot to head out to different places. Shopping is basically all about brand names and you can anywhere else for that. For eats you find a lot of junk food a well, such as Taco Bell, Mc Donald's or more, but the food court, even though far from what Lotte offers is pretty good. High quality, clean and sweet service, even if you cannot communicate with them, in case you do not speak Korean....I will add additional reviews on some of the places, but I recommend you check it out!"
Integrated location for both Office and LifeStyle,"Located at Sindorim Subway Station, the one time farmland has been transformed to an Integrated Office, hotel, eateries and shopping mall. It is self sustained and very convenient if you are there for business meeting at the office building, stay at Sheraton Hotel and there are good choices of nice restaurant for business entertainment. A great transformation that provides utmost convenient for business traveller. Two subway line connected to Sindorim station make this place very accessible to other part of Seoul, it is a very pleasant visit. "
D Cube - Pororo Park - Good for 5 years and below,"Went there on a Friday with my 6 year old kid.Access and location relatively easy. Line 9 Sindorim station, city area, short sheltered walk from station.Price 16k won for per kid and 6k won for each accompanying parent for a 2 hrs block. Free use of one small locker, good for 2 pairs of shoes and a bag.Park in my opinion too small and, facilities would be more interesting for 5 yrs and below. One midsize air inflated bouncing plaform with slide and ball pool, one small playground, one short train ride, and a theatre. Other additional play item like cupcake and sand castle require extra payment. Maximise your time day by catching the show at the theatre - 3D show, bubble show etc.Even for Pororo enthusiastic, photo moment may still even very limited. No live Pororo or other characters, just static display for picture.As usual, theme store available but restrictive in selection. Overall experience, a letdown for 6 yrs old biut should be fine for those below to spend 2 hrs. Thereafter you can visit D City Mall and the TEch Mall beside."
